Incident ID,Incident Date,Incident Month,Incident Year,State,City Or County,Direction,COORDINATES,Latitude and Longitude,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS,State_abbrev,Population per State,Shootings Per State,Shootings per 100k Citizens
1852363,2020-11-14T00:00:00Z,11,2020,CALIFORNIA,RIVERSIDE,"Riverside, California, USA","[{""place_id"":278470983,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":11051996,""lat"":""33.9824949"",""lon"":""-117.374238"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6110870885931878,""addresstype"":""city"",""name"":""Riverside"",""display_name"":""Riverside, Riverside County, California, United States"",""boundingbox"":[""33.8726114"",""34.0194237"",""-117.5237612"",""-117.2788040""]},{""place_id"":275900214,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396495,""lat"":""33.7219991"",""lon"":""-116.0372472"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.604476076299542,""addresstype"":""county"",""name"":""Riverside County"",""display_name"":""Riverside County, California, United States"",""boundingbox"":[""33.4259792"",""34.0801058"",""-117.6763200"",""-114.4349244""]},{""place_id"":281282847,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":150975042,""lat"":""37.6379863"",""lon"":""-120.9482659"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Riverside"",""display_name"":""Riverside, Stanislaus County, California, 95354, United States"",""boundingbox"":[""37.6179863"",""37.6579863"",""-120.9682659"",""-120.9282659""]},{""place_id"":280223539,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":150959911,""lat"":""38.5190734"",""lon"":""-121.5205112"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Riverside"",""display_name"":""Riverside, South Land Park, Sacramento, Sacramento County, California, 95822, United States"",""boundingbox"":[""38.4990734"",""38.5390734"",""-121.5405112"",""-121.5005112""]}]","33.9824949,-117.374238",La Sierra Avenue and Tin Mine Road,2,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
2735073,2023-10-21T00:00:00Z,10,2023,CALIFORNIA,SANTA MARIA,"Santa Maria, California, USA",,,1000 block of N School St,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
2589882,2023-05-06T00:00:00Z,5,2023,CALIFORNIA,CHICO,"Chico, California, USA",,,1000 block of Columbus Ave,1,5,0,0,3,6000,CA,39538223,233,0.5893031662045105
2585718,2023-04-30T00:00:00Z,4,2023,CALIFORNIA,MOJAVE,"Mojave, California, USA",,,15900 block of H St,4,0,0,0,1,6000,CA,39538223,233,0.5893031662045105
2510063,2023-01-23T00:00:00Z,1,2023,CALIFORNIA,OAKLAND,"Oakland, California, USA",,,5910 MacArthur Blvd,1,4,0,0,2,6000,CA,39538223,233,0.5893031662045105
2507836,2023-01-21T00:00:00Z,1,2023,CALIFORNIA,MONTEREY PARK,"Monterey Park, California, USA",,,122 W Garvey Ave,11,9,1,0,0,6000,CA,39538223,233,0.5893031662045105
2125227,2021-09-25T00:00:00Z,9,2021,CALIFORNIA,RIVERSIDE,"Riverside, California, USA","[{""place_id"":278470983,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":11051996,""lat"":""33.9824949"",""lon"":""-117.374238"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6110870885931878,""addresstype"":""city"",""name"":""Riverside"",""display_name"":""Riverside, Riverside County, California, United States"",""boundingbox"":[""33.8726114"",""34.0194237"",""-117.5237612"",""-117.2788040""]},{""place_id"":275900214,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396495,""lat"":""33.7219991"",""lon"":""-116.0372472"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.604476076299542,""addresstype"":""county"",""name"":""Riverside County"",""display_name"":""Riverside County, California, United States"",""boundingbox"":[""33.4259792"",""34.0801058"",""-117.6763200"",""-114.4349244""]},{""place_id"":281282847,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":150975042,""lat"":""37.6379863"",""lon"":""-120.9482659"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Riverside"",""display_name"":""Riverside, Stanislaus County, California, 95354, United States"",""boundingbox"":[""37.6179863"",""37.6579863"",""-120.9682659"",""-120.9282659""]},{""place_id"":280223539,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":150959911,""lat"":""38.5190734"",""lon"":""-121.5205112"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.25000999999999995,""addresstype"":""hamlet"",""name"":""Riverside"",""display_name"":""Riverside, South Land Park, Sacramento, Sacramento County, California, 95822, United States"",""boundingbox"":[""38.4990734"",""38.5390734"",""-121.5405112"",""-121.5005112""]}]","33.9824949,-117.374238",Mockingbird Canyon Rd and Mariposa Ave,0,6,0,0,0,6000,CA,39538223,233,0.5893031662045105
1713075,2020-06-22T00:00:00Z,6,2020,CALIFORNIA,SAN FRANCISCO,"San Francisco, California, USA","[{""place_id"":391659346,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111968,""lat"":""37.7792588"",""lon"":""-122.4193286"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7718570210055521,""addresstype"":""city"",""name"":""San Francisco"",""display_name"":""San Francisco, California, United States"",""boundingbox"":[""37.6403143"",""37.9298110"",""-123.1738250"",""-122.2814790""]}]","37.7792588,-122.4193286",200 block of Leavenworth St,0,5,0,0,1,6000,CA,39538223,233,0.5893031662045105
1702372,2020-06-10T00:00:00Z,6,2020,CALIFORNIA,SACRAMENTO,"Sacramento, California, USA","[{""place_id"":278727332,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6232940,""lat"":""38.5810606"",""lon"":""-121.493895"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6718555968871607,""addresstype"":""city"",""name"":""Sacramento"",""display_name"":""Sacramento, Sacramento County, California, United States"",""boundingbox"":[""38.4375740"",""38.6855060"",""-121.5601200"",""-121.3627400""]},{""place_id"":278759623,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396460,""lat"":""38.4732259"",""lon"":""-121.2980707"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.58228658354561,""addresstype"":""county"",""name"":""Sacramento County"",""display_name"":""Sacramento County, California, United States"",""boundingbox"":[""38.0182697"",""38.7363502"",""-121.8628053"",""-121.0270830""]}]","38.5810606,-121.493895",68th Avenue and Della Circle,1,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
2591270,2023-05-07T00:00:00Z,5,2023,CALIFORNIA,REDWOOD CITY,"Redwood City, California, USA",,,400 block of Redwood Ave,0,5,0,0,0,6000,CA,39538223,233,0.5893031662045105
1701714,2020-06-10T00:00:00Z,6,2020,CALIFORNIA,PASO ROBLES,"Paso Robles, California, USA",,,900 Park St,1,4,1,0,0,6000,CA,39538223,233,0.5893031662045105
2591640,2023-05-07T00:00:00Z,5,2023,CALIFORNIA,THORNTON,"Thornton, California, USA",,,8600 block of W Mokelumne Ave,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
2503345,2023-01-16T00:00:00Z,1,2023,CALIFORNIA,GOSHEN,"Goshen, California, USA",,,Harvest Ave and Rd 68,6,0,0,0,2,6000,CA,39538223,233,0.5893031662045105
2124887,2021-09-24T00:00:00Z,9,2021,CALIFORNIA,LOS ANGELES,"Los Angeles, California, USA","[{""place_id"":397410559,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397404243,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]","34.0536909,-118.242766",11724 Wilmington Ave,0,4,0,0,2,6000,CA,39538223,233,0.5893031662045105
2562631,2023-04-02T00:00:00Z,4,2023,CALIFORNIA,MORENO VALLEY,"Moreno Valley, California, USA",,,24700 block of Sunnymead Blvd,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1682322,2020-05-18T00:00:00Z,5,2020,CALIFORNIA,BAKERSFIELD,"Bakersfield, California, USA",,,901 W Columbus St,0,5,0,0,0,6000,CA,39538223,233,0.5893031662045105
2489124,2022-12-27T00:00:00Z,12,2022,CALIFORNIA,EUREKA,"Eureka, California, USA",,,4000 block of Crane St,2,2,0,0,1,6000,CA,39538223,233,0.5893031662045105
1652734,2020-04-05T00:00:00Z,4,2020,CALIFORNIA,LOS ANGELES,"Los Angeles, California, USA","[{""place_id"":397843675,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397843184,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]","34.0536909,-118.242766",89th St and Hobart Ave,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
1826444,2020-10-16T00:00:00Z,10,2020,CALIFORNIA,SAN JOSE,"San Jose, California, USA","[{""place_id"":279621913,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112143,""lat"":""37.3361663"",""lon"":""-121.890591"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6734083188679881,""addresstype"":""city"",""name"":""San Jose"",""display_name"":""San Jose, Santa Clara County, California, United States"",""boundingbox"":[""37.1231596"",""37.4691477"",""-122.0460405"",""-121.5858438""]}]","37.3361663,-121.890591",175 S Capitol Ave,2,4,0,0,3,6000,CA,39538223,233,0.5893031662045105
2119736,2021-09-19T00:00:00Z,9,2021,CALIFORNIA,OAKLAND,"Oakland, California, USA","[{""place_id"":282446648,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2833530,""lat"":""37.8044557"",""lon"":""-122.271356"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6778224079271288,""addresstype"":""city"",""name"":""Oakland"",""display_name"":""Oakland, Alameda County, California, United States"",""boundingbox"":[""37.6336763"",""37.8854257"",""-122.3558810"",""-122.1144203""]}]","37.8044557,-122.271356",300 block of 17th St,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
2161116,2021-11-06T00:00:00Z,11,2021,CALIFORNIA,OAKLEY,"Oakley, California, USA","[{""place_id"":282033082,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":3705572,""lat"":""37.9974219"",""lon"":""-121.7124536"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.45513125634615753,""addresstype"":""town"",""name"":""Oakley"",""display_name"":""Oakley, Contra Costa County, California, 94561, United States"",""boundingbox"":[""37.9688040"",""38.0210848"",""-121.7563122"",""-121.6225868""]}]","37.9974219,-121.7124536",33 Malicoat Ave,2,2,0,0,1,6000,CA,39538223,233,0.5893031662045105
2103035,2021-08-28T00:00:00Z,8,2021,CALIFORNIA,SAN DIEGO,"San Diego, California, USA","[{""place_id"":278075949,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":253832,""lat"":""32.7174202"",""lon"":""-117.162772"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.72404667881174,""addresstype"":""city"",""name"":""San Diego"",""display_name"":""San Diego, California, United States"",""boundingbox"":[""32.5347979"",""33.1141940"",""-117.3098161"",""-116.9057417""]},{""place_id"":401748953,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396482,""lat"":""32.9637838"",""lon"":""-116.7706277"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6263830322706332,""addresstype"":""county"",""name"":""San Diego County"",""display_name"":""San Diego County, California, United States"",""boundingbox"":[""32.5295236"",""33.5052423"",""-117.6105363"",""-116.0810941""]}]","32.7174202,-117.162772",3100 block of Mission Blvd,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1689555,2020-05-26T00:00:00Z,5,2020,CALIFORNIA,LOS ANGELES,"Los Angeles, California, USA","[{""place_id"":397843675,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397843184,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]","34.0536909,-118.242766",119th St and Berendo Ave,0,5,0,0,0,6000,CA,39538223,233,0.5893031662045105
2513044,2023-01-28T00:00:00Z,1,2023,CALIFORNIA,BEVERLY HILLS,"Beverly Hills, California, USA",,,2799 Ellison Dr,3,2,0,0,3,6000,CA,39538223,233,0.5893031662045105
1812972,2020-10-02T00:00:00Z,10,2020,CALIFORNIA,LOS ANGELES,"Los Angeles, California, USA","[{""place_id"":397843675,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":207359,""lat"":""34.0536909"",""lon"":""-118.242766"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8280182952483853,""addresstype"":""city"",""name"":""Los Angeles"",""display_name"":""Los Angeles, Los Angeles County, California, United States"",""boundingbox"":[""33.6595410"",""34.3373060"",""-118.6681798"",""-118.1552983""]},{""place_id"":397843184,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396479,""lat"":""34.3155072"",""lon"":""-118.209681"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6412251647542688,""addresstype"":""county"",""name"":""Los Angeles County"",""display_name"":""Los Angeles County, California, United States"",""boundingbox"":[""32.7500400"",""34.8233121"",""-118.9517221"",""-117.6462700""]}]","34.0536909,-118.242766",51st St and Hoover St,0,4,0,0,0,6000,CA,39538223,233,0.5893031662045105
1690439,2020-05-27T00:00:00Z,5,2020,CALIFORNIA,SAN JOSE,"San Jose, California, USA","[{""place_id"":279621913,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":112143,""lat"":""37.3361663"",""lon"":""-121.890591"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6734083188679881,""addresstype"":""city"",""name"":""San Jose"",""display_name"":""San Jose, Santa Clara County, California, United States"",""boundingbox"":[""37.1231596"",""37.4691477"",""-122.0460405"",""-121.5858438""]}]","37.3361663,-121.890591",1100 block of William Ct,0,5,0,0,0,6000,CA,39538223,233,0.5893031662045105
2572997,2023-04-15T00:00:00Z,4,2023,CALIFORNIA,NORTHRIDGE,"Northridge, California, USA",,,19105 Parthenia St,2,2,0,0,1,6000,CA,39538223,233,0.5893031662045105
1813583,2020-10-03T00:00:00Z,10,2020,CALIFORNIA,SACRAMENTO,"Sacramento, California, USA","[{""place_id"":278727332,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6232940,""lat"":""38.5810606"",""lon"":""-121.493895"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6718555968871607,""addresstype"":""city"",""name"":""Sacramento"",""display_name"":""Sacramento, Sacramento County, California, United States"",""boundingbox"":[""38.4375740"",""38.6855060"",""-121.5601200"",""-121.3627400""]},{""place_id"":278759623,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":396460,""lat"":""38.4732259"",""lon"":""-121.2980707"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.58228658354561,""addresstype"":""county"",""name"":""Sacramento County"",""display_name"":""Sacramento County, California, United States"",""boundingbox"":[""38.0182697"",""38.7363502"",""-121.8628053"",""-121.0270830""]}]","38.5810606,-121.493895",Roanoke Ave and Haywood St,1,3,0,0,1,6000,CA,39538223,233,0.5893031662045105
2512985,2023-01-27T00:00:00Z,1,2023,CALIFORNIA,SAN DIEGO,"San Diego, California, USA",,,62nd St and Akins Ave,1,4,0,0,1,6000,CA,39538223,233,0.5893031662045105
1826675,2020-10-16T00:00:00Z,10,2020,CALIFORNIA,SAN FRANCISCO,"San Francisco, California, USA","[{""place_id"":391659346,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111968,""lat"":""37.7792588"",""lon"":""-122.4193286"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.7718570210055521,""addresstype"":""city"",""name"":""San Francisco"",""display_name"":""San Francisco, California, United States"",""boundingbox"":[""37.6403143"",""37.9298110"",""-123.1738250"",""-122.2814790""]}]","37.7792588,-122.4193286",200 block of Scherwin St,1,3,0,0,0,6000,CA,39538223,233,0.5893031662045105
2590669,2023-05-07T00:00:00Z,5,2023,CALIFORNIA,ADELANTO,"Adelanto, California, USA",,,10900 block of Bartlett Ave,2,5,0,0,0,6000,CA,39538223,233,0.5893031662045105
